operation, active cores, seconds, nanoseconds, bytes, iterations, budget
write, 2, 0, 17016422, 131072, 8192, 200
write, 2, 0, 17018052, 131072, 8192, 200
write, 2, 0, 17016221, 131072, 8192, 200
write, 2, 0, 17022382, 131072, 8192, 200
write, 2, 0, 17016622, 131072, 8192, 200
write, 2, 0, 17017982, 131072, 8192, 200
write, 2, 0, 17019182, 131072, 8192, 200
write, 2, 0, 17016731, 131072, 8192, 200
write, 2, 0, 17224433, 131072, 8192, 200
write, 2, 0, 17025523, 131072, 8192, 200
write, 2, 0, 17016811, 131072, 8192, 200
write, 2, 0, 17016561, 131072, 8192, 200
write, 2, 0, 17018102, 131072, 8192, 200
write, 2, 0, 17016612, 131072, 8192, 200
write, 2, 0, 17016472, 131072, 8192, 200
write, 2, 0, 17022492, 131072, 8192, 200
write, 2, 0, 17018342, 131072, 8192, 200
write, 2, 0, 17016542, 131072, 8192, 200
write, 2, 0, 17027713, 131072, 8192, 200
write, 2, 0, 17016532, 131072, 8192, 200
write, 2, 0, 17051805, 131072, 8192, 200
write, 2, 0, 17025963, 131072, 8192, 200
write, 2, 0, 17016931, 131072, 8192, 200
write, 2, 0, 17016581, 131072, 8192, 200
write, 2, 0, 17017922, 131072, 8192, 200
write, 2, 0, 17016792, 131072, 8192, 200
write, 2, 0, 17016492, 131072, 8192, 200
write, 2, 0, 17022612, 131072, 8192, 200
write, 2, 0, 17018262, 131072, 8192, 200
write, 2, 0, 17016532, 131072, 8192, 200
write, 2, 0, 17016632, 131072, 8192, 200
write, 2, 0, 17018022, 131072, 8192, 200
write, 2, 0, 17016441, 131072, 8192, 200
write, 2, 0, 17022322, 131072, 8192, 200
write, 2, 0, 17016682, 131072, 8192, 200
write, 2, 0, 17018002, 131072, 8192, 200
write, 2, 0, 17019062, 131072, 8192, 200
write, 2, 0, 17017042, 131072, 8192, 200
write, 2, 0, 17016521, 131072, 8192, 200
write, 2, 0, 17023733, 131072, 8192, 200
write, 2, 0, 17017172, 131072, 8192, 200
write, 2, 0, 17016421, 131072, 8192, 200
write, 2, 0, 17016431, 131072, 8192, 200
write, 2, 0, 17017882, 131072, 8192, 200
write, 2, 0, 17016562, 131072, 8192, 200
write, 2, 0, 17021502, 131072, 8192, 200
write, 2, 0, 17017172, 131072, 8192, 200
write, 2, 0, 17018022, 131072, 8192, 200
write, 2, 0, 17016682, 131072, 8192, 200
write, 2, 0, 17016302, 131072, 8192, 200
write, 2, 0, 17016481, 131072, 8192, 200
write, 2, 0, 17023982, 131072, 8192, 200
write, 2, 0, 17017442, 131072, 8192, 200
write, 2, 0, 17016732, 131072, 8192, 200
write, 2, 0, 17017862, 131072, 8192, 200
write, 2, 0, 17016532, 131072, 8192, 200
write, 2, 0, 17016532, 131072, 8192, 200
write, 2, 0, 17016581, 131072, 8192, 200
write, 2, 0, 17024083, 131072, 8192, 200
write, 2, 0, 17016682, 131072, 8192, 200
write, 2, 0, 17016521, 131072, 8192, 200
write, 2, 0, 17016621, 131072, 8192, 200
write, 2, 0, 17017792, 131072, 8192, 200
write, 2, 0, 17016482, 131072, 8192, 200
write, 2, 0, 17022362, 131072, 8192, 200
write, 2, 0, 17016582, 131072, 8192, 200
write, 2, 0, 17020572, 131072, 8192, 200
write, 2, 0, 17016532, 131072, 8192, 200
write, 2, 0, 17217292, 131072, 8192, 200
write, 2, 0, 17019342, 131072, 8192, 200
write, 2, 0, 17022772, 131072, 8192, 200
write, 2, 0, 17016691, 131072, 8192, 200
write, 2, 0, 17016582, 131072, 8192, 200
write, 2, 0, 17051375, 131072, 8192, 200
write, 2, 0, 17017121, 131072, 8192, 200
write, 2, 0, 17016732, 131072, 8192, 200
write, 2, 0, 17017282, 131072, 8192, 200
write, 3, 0, 17038054, 131072, 8192, 200
write, 3, 0, 17021752, 131072, 8192, 200
write, 3, 0, 17016411, 131072, 8192, 200
write, 3, 0, 17016432, 131072, 8192, 200
write, 3, 0, 17016372, 131072, 8192, 200
write, 3, 0, 17017862, 131072, 8192, 200
write, 3, 0, 17023102, 131072, 8192, 200
write, 3, 0, 17019852, 131072, 8192, 200
write, 3, 0, 17016442, 131072, 8192, 200
write, 3, 0, 17017762, 131072, 8192, 200
write, 3, 0, 17016382, 131072, 8192, 200
write, 3, 0, 17016282, 131072, 8192, 200
write, 3, 0, 17022132, 131072, 8192, 200
write, 3, 0, 17018542, 131072, 8192, 200
write, 3, 0, 17016432, 131072, 8192, 200
write, 3, 0, 17016321, 131072, 8192, 200
write, 3, 0, 17016391, 131072, 8192, 200
write, 3, 0, 17015961, 131072, 8192, 200
write, 3, 0, 17021553, 131072, 8192, 200
write, 3, 0, 17017191, 131072, 8192, 200
write, 3, 0, 17017871, 131072, 8192, 200
write, 3, 0, 17016301, 131072, 8192, 200
write, 3, 0, 17019412, 131072, 8192, 200
write, 3, 0, 17016542, 131072, 8192, 200
write, 3, 0, 17023062, 131072, 8192, 200
write, 3, 0, 17017121, 131072, 8192, 200
write, 3, 0, 17016222, 131072, 8192, 200
write, 3, 0, 17016282, 131072, 8192, 200
write, 3, 0, 17017662, 131072, 8192, 200
write, 3, 0, 17016342, 131072, 8192, 200
write, 3, 0, 17016431, 131072, 8192, 200
write, 3, 0, 17021973, 131072, 8192, 200
write, 3, 0, 17017782, 131072, 8192, 200
write, 3, 0, 17016271, 131072, 8192, 200
write, 3, 0, 17016492, 131072, 8192, 200
write, 3, 0, 17016252, 131072, 8192, 200
write, 3, 0, 17017782, 131072, 8192, 200
write, 3, 0, 17024552, 131072, 8192, 200
write, 3, 0, 17016581, 131072, 8192, 200
write, 3, 0, 17017672, 131072, 8192, 200
write, 3, 0, 17016462, 131072, 8192, 200
write, 3, 0, 17016152, 131072, 8192, 200
write, 3, 0, 17016471, 131072, 8192, 200
write, 3, 0, 17023702, 131072, 8192, 200
write, 3, 0, 17016402, 131072, 8192, 200
write, 3, 0, 17016291, 131072, 8192, 200
write, 3, 0, 17016251, 131072, 8192, 200
write, 3, 0, 17017782, 131072, 8192, 200
write, 3, 0, 17016422, 131072, 8192, 200
write, 3, 0, 17022192, 131072, 8192, 200
write, 3, 0, 17016622, 131072, 8192, 200
write, 3, 0, 17017782, 131072, 8192, 200
write, 3, 0, 17018972, 131072, 8192, 200
write, 3, 0, 17016332, 131072, 8192, 200
write, 3, 0, 17016432, 131072, 8192, 200
write, 3, 0, 17239614, 131072, 8192, 200
write, 3, 0, 17016631, 131072, 8192, 200
write, 3, 0, 17311651, 131072, 8192, 200
write, 3, 0, 17020312, 131072, 8192, 200
write, 3, 0, 17016432, 131072, 8192, 200
write, 3, 0, 17016332, 131072, 8192, 200
write, 3, 0, 17023292, 131072, 8192, 200
write, 3, 0, 17018072, 131072, 8192, 200
write, 3, 0, 17016372, 131072, 8192, 200
write, 3, 0, 17016431, 131072, 8192, 200
write, 3, 0, 17016291, 131072, 8192, 200
write, 3, 0, 17017822, 131072, 8192, 200
write, 3, 0, 17025473, 131072, 8192, 200
write, 3, 0, 17016712, 131072, 8192, 200
write, 3, 0, 17017722, 131072, 8192, 200
write, 3, 0, 17016381, 131072, 8192, 200
write, 3, 0, 17016212, 131072, 8192, 200
write, 3, 0, 17016512, 131072, 8192, 200
write, 3, 0, 17023152, 131072, 8192, 200
write, 3, 0, 17016562, 131072, 8192, 200
write, 3, 0, 17016402, 131072, 8192, 200
write, 3, 0, 17016342, 131072, 8192, 200
write, 3, 0, 17017582, 131072, 8192, 200
write, 3, 0, 17016321, 131072, 8192, 200
write, 3, 0, 17021383, 131072, 8192, 200
write, 3, 0, 17016951, 131072, 8192, 200
write, 3, 0, 17017781, 131072, 8192, 200
write, 3, 0, 17019331, 131072, 8192, 200
write, 3, 0, 17016381, 131072, 8192, 200
write, 3, 0, 17016442, 131072, 8192, 200
write, 3, 0, 17022862, 131072, 8192, 200
write, 3, 0, 17017291, 131072, 8192, 200
write, 3, 0, 17016582, 131072, 8192, 200
write, 3, 0, 17017942, 131072, 8192, 200
write, 3, 0, 17016382, 131072, 8192, 200
write, 3, 0, 17016422, 131072, 8192, 200
write, 3, 0, 17016451, 131072, 8192, 200
write, 3, 0, 17023573, 131072, 8192, 200
write, 3, 0, 17016472, 131072, 8192, 200
write, 3, 0, 17016411, 131072, 8192, 200
write, 3, 0, 17016321, 131072, 8192, 200
write, 3, 0, 17020142, 131072, 8192, 200
write, 3, 0, 17019822, 131072, 8192, 200
write, 3, 0, 17024042, 131072, 8192, 200
write, 3, 0, 17016622, 131072, 8192, 200
